code	sample	mod_code	Nvalid_cov	Nmod	Ncanonical	Nother_mod	Ndelete	Nfail	Ndiff	Nnocall	n_sites	frac_modified	gtf_gene_name	gtf_gene_id	gtf_transcript_id	classification	match_source	iso_tes	iso_chain_tx	gtf_tes	gtf_chain_tx	tes_delta_bp	exon_overlap_bp	read_support	frac_global	polya_support_frac	sample_counts
ALCAM:e812204a	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	19229	56245	30	56215	0	324	2199	4569	0	1123	0.000533	ALCAM	ALCAM	NM_001627.4	NOVEL_CHAIN	TES_TOL	105576891	105367143-105367275;105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467;105552586-105571851;105571965-105574476	105576900	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467;105552586-105571851;105571965-105574476	9	4537	442	0.102	0.8439	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes:100|HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes:115|HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes:98|HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes:36|HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes:62|HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes:31
ALCAM:e812204a	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	a	88072	245	87791	36	595	6636	6171	0	1690	0.002782	ALCAM	ALCAM	NM_001627.4	NOVEL_CHAIN	TES_TOL	105576891	105367143-105367275;105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467;105552586-105571851;105571965-105574476	105576900	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467;105552586-105571851;105571965-105574476	9	4537	442	0.102	0.8439	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes:100|HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes:115|HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes:98|HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes:36|HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes:62|HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes:31
ALCAM:e812204a	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	17596	88072	26	87791	255	595	6636	6171	0	1690	0.000295	ALCAM	ALCAM	NM_001627.4	NOVEL_CHAIN	TES_TOL	105576891	105367143-105367275;105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467;105552586-105571851;105571965-105574476	105576900	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467;105552586-105571851;105571965-105574476	9	4537	442	0.102	0.8439	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes:100|HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes:115|HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes:98|HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes:36|HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes:62|HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes:31
ALCAM:e812204a	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	69426	88072	10	87791	271	595	6636	6171	0	1690	0.000114	ALCAM	ALCAM	NM_001627.4	NOVEL_CHAIN	TES_TOL	105576891	105367143-105367275;105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467;105552586-105571851;105571965-105574476	105576900	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467;105552586-105571851;105571965-105574476	9	4537	442	0.102	0.8439	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes:100|HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes:115|HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes:98|HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes:36|HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes:62|HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes:31
ALCAM:f99ed0cc	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	19229	18182	8	18174	0	59	633	593	0	1059	0.00044	ALCAM	ALCAM	NM_001627.4	NOVEL_CHAIN	TES_TOL	105576891	105367138-105367199;105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552467;105552586-105571851;105571965-105574476	105576900	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467;105552586-105571851;105571965-105574476	9	4579	114	0.026	0.8947	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes:21|HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes:24|HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes:30|HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes:10|HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes:22|HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes:7
ALCAM:f99ed0cc	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	a	29490	84	29399	7	217	1810	816	0	1608	0.002848	ALCAM	ALCAM	NM_001627.4	NOVEL_CHAIN	TES_TOL	105576891	105367138-105367199;105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552467;105552586-105571851;105571965-105574476	105576900	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467;105552586-105571851;105571965-105574476	9	4579	114	0.026	0.8947	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes:21|HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes:24|HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes:30|HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes:10|HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes:22|HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes:7
ALCAM:f99ed0cc	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	17596	29490	6	29399	85	217	1810	816	0	1608	0.000203	ALCAM	ALCAM	NM_001627.4	NOVEL_CHAIN	TES_TOL	105576891	105367138-105367199;105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552467;105552586-105571851;105571965-105574476	105576900	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467;105552586-105571851;105571965-105574476	9	4579	114	0.026	0.8947	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes:21|HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes:24|HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes:30|HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes:10|HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes:22|HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes:7
ALCAM:f99ed0cc	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	69426	29490	1	29399	90	217	1810	816	0	1608	3.4e-05	ALCAM	ALCAM	NM_001627.4	NOVEL_CHAIN	TES_TOL	105576891	105367138-105367199;105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552467;105552586-105571851;105571965-105574476	105576900	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467;105552586-105571851;105571965-105574476	9	4579	114	0.026	0.8947	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes:21|HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes:24|HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes:30|HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes:10|HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes:22|HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes:7
ALCAM:f99ed0cc	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	m	16559	4	16551	4	186	1058	1239	0	1021	0.000242	ALCAM	ALCAM	NM_001627.4	NOVEL_CHAIN	TES_TOL	105576891	105367138-105367199;105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552467;105552586-105571851;105571965-105574476	105576900	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467;105552586-105571851;105571965-105574476	9	4579	114	0.026	0.8947	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes:21|HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes:24|HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes:30|HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes:10|HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes:22|HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes:7
ALCAM:f99ed0cc	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	19228	16559	4	16551	4	186	1058	1239	0	1021	0.000242	ALCAM	ALCAM	NM_001627.4	NOVEL_CHAIN	TES_TOL	105576891	105367138-105367199;105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552467;105552586-105571851;105571965-105574476	105576900	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467;105552586-105571851;105571965-105574476	9	4579	114	0.026	0.8947	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes:21|HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes:24|HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes:30|HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes:10|HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes:22|HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes:7
ALCAM:f99ed0cc	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	17802	25429	9	25412	8	248	1109	1361	0	1396	0.000354	ALCAM	ALCAM	NM_001627.4	NOVEL_CHAIN	TES_TOL	105576891	105367138-105367199;105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552467;105552586-105571851;105571965-105574476	105576900	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467;105552586-105571851;105571965-105574476	9	4579	114	0.026	0.8947	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes:21|HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes:24|HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes:30|HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes:10|HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes:22|HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes:7
ALCAM:f99ed0cc	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	19227	25429	8	25412	9	248	1109	1361	0	1396	0.000315	ALCAM	ALCAM	NM_001627.4	NOVEL_CHAIN	TES_TOL	105576891	105367138-105367199;105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552467;105552586-105571851;105571965-105574476	105576900	105367482-105520066;105520168-105524288;105524509-105532001;105532067-105533602;105533691-105534662;105534846-105539974;105540103-105541632;105541766-105545222;105545336-105547148;105547285-105547389;105547524-105550126;105550260-105552143;105552183-105552467;105552586-105571851;105571965-105574476	9	4579	114	0.026	0.8947	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes:21|HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes:24|HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes:30|HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes:10|HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes:22|HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes:7
HEBP2:a9f5b516	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	a	4084	35	4047	2	41	337	22	0	2245	0.00857	HEBP2	HEBP2	NM_014320.3	NOVEL_CHAIN	TES_TOL	138422197	138404598-138405144;138405281-138405970;138406152-138412879;138413155-138415197	138422197	138404598-138405144;138405281-138405970;138406152-138412879	0	7958	15	0.003	1.0000	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes:4|HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes:1|HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes:1|HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes:1|HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes:2|HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes:6
HEBP2:a9f5b516	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	17596	4084	1	4047	36	41	337	22	0	2245	0.000245	HEBP2	HEBP2	NM_014320.3	NOVEL_CHAIN	TES_TOL	138422197	138404598-138405144;138405281-138405970;138406152-138412879;138413155-138415197	138422197	138404598-138405144;138405281-138405970;138406152-138412879	0	7958	15	0.003	1.0000	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes:4|HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes:1|HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes:1|HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes:1|HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes:2|HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes:6
HEBP2:a9f5b516	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	69426	4084	1	4047	36	41	337	22	0	2245	0.000245	HEBP2	HEBP2	NM_014320.3	NOVEL_CHAIN	TES_TOL	138422197	138404598-138405144;138405281-138405970;138406152-138412879;138413155-138415197	138422197	138404598-138405144;138405281-138405970;138406152-138412879	0	7958	15	0.003	1.0000	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes:4|HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes:1|HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes:1|HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes:1|HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes:2|HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes:6
HEBP2:a9f5b516	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	19229	3649	7	3642	0	12	144	10	0	1922	0.001918	HEBP2	HEBP2	NM_014320.3	NOVEL_CHAIN	TES_TOL	138422197	138404598-138405144;138405281-138405970;138406152-138412879;138413155-138415197	138422197	138404598-138405144;138405281-138405970;138406152-138412879	0	7958	15	0.003	1.0000	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes:4|HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes:1|HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes:1|HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes:1|HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes:2|HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes:6
HEBP2:a9f5b516	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	m	3093	5	3087	1	27	257	32	0	1710	0.001617	HEBP2	HEBP2	NM_014320.3	NOVEL_CHAIN	TES_TOL	138422197	138404598-138405144;138405281-138405970;138406152-138412879;138413155-138415197	138422197	138404598-138405144;138405281-138405970;138406152-138412879	0	7958	15	0.003	1.0000	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes:4|HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes:1|HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes:1|HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes:1|HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes:2|HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes:6
HEBP2:a9f5b516	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	19228	3093	1	3087	5	27	257	32	0	1710	0.000323	HEBP2	HEBP2	NM_014320.3	NOVEL_CHAIN	TES_TOL	138422197	138404598-138405144;138405281-138405970;138406152-138412879;138413155-138415197	138422197	138404598-138405144;138405281-138405970;138406152-138412879	0	7958	15	0.003	1.0000	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes:4|HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes:1|HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes:1|HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes:1|HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes:2|HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes:6
HEBP2:a9f5b516	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	17802	3489	3	3482	4	35	186	34	0	1874	0.00086	HEBP2	HEBP2	NM_014320.3	NOVEL_CHAIN	TES_TOL	138422197	138404598-138405144;138405281-138405970;138406152-138412879;138413155-138415197	138422197	138404598-138405144;138405281-138405970;138406152-138412879	0	7958	15	0.003	1.0000	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes:4|HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes:1|HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes:1|HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes:1|HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes:2|HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes:6
HEBP2:a9f5b516	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	19227	3489	4	3482	3	35	186	34	0	1874	0.001146	HEBP2	HEBP2	NM_014320.3	NOVEL_CHAIN	TES_TOL	138422197	138404598-138405144;138405281-138405970;138406152-138412879;138413155-138415197	138422197	138404598-138405144;138405281-138405970;138406152-138412879	0	7958	15	0.003	1.0000	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes:4|HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes:1|HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes:1|HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes:1|HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes:2|HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes:6
MXD1:0ab76cd2	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	19229	2165	1	2164	0	10	94	36	0	348	0.000462	MXD1	MXD1	NM_002357.4	NOVEL_APA	OVERLAP	69938502	69915404-69916120;69916221-69921735;69921766-69935350;69935466-69937234;69937395-69938096	69942945	69915404-69916120;69916221-69921735;69921766-69935350;69935466-69937234;69937395-69938096	4443	1106	16	0.004	0.6250	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes:2|HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes:1|HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes:4|HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes:8|HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes:1
MXD1:0ab76cd2	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	17802	1512	0	1512	0	18	112	52	0	244	0.0	MXD1	MXD1	NM_002357.4	NOVEL_APA	OVERLAP	69938502	69915404-69916120;69916221-69921735;69921766-69935350;69935466-69937234;69937395-69938096	69942945	69915404-69916120;69916221-69921735;69921766-69935350;69935466-69937234;69937395-69938096	4443	1106	16	0.004	0.6250	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes:2|HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes:1|HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes:4|HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes:8|HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes:1
